Column1,·ò-ÆÞ,¸¸-×Ó,¸¸-Å®,Ä¸-×Ó,Ä¸-Å®,ÐÖ-µÜ,ÐÖ-ÃÃ,½ã-µÜ,½ã-ÃÃ,×æ¸¸-Ëï×Ó,×æ¸¸-ËïÅ®,×æÄ¸-Ëï×Ó,×æÄ¸-ËïÅ®,Íâ×æ¸¸-ÍâËï×Ó,Íâ×æ¸¸-ÍâËïÅ®,Íâ×æÄ¸-ÍâËï×Ó,Íâ×æÄ¸-ÍâËïÅ®,Ôø×æ¸¸-ÔøËï×Ó,Ôø×æ¸¸-ÔøËïÅ®,Ôø×æÄ¸-ÔøËï×Ó,Ôø×æÄ¸-ÔøËïÅ®,¸ß×æ¸¸-ÐþËï,¸ß×æÄ¸-ÐþËï,ÍâÔø×æ¸¸-ÍâÔøËï,ÍâÔø×æÄ¸-ÍâÔøËï,×æÏÈ-ºó´ú,²®¸¸-Ö¶×Ó,²®¸¸-Ö¶Å®,²®Ä¸-Ö¶×Ó,²®Ä¸-Ö¶Å®,Êå¸¸-Ö¶×Ó,Êå¸¸-Ö¶Å®,ÊåÄ¸-Ö¶×Ó,ÊåÄ¸-Ö¶Å®,¹Ã¸¸-Ö¶×Ó,¹Ã¸¸-Ö¶Å®,¹ÃÄ¸-Ö¶×Ó,¹ÃÄ¸-Ö¶Å®,¾Ë¸¸-ÍâÉû,¾Ë¸¸-ÍâÉûÅ®,¾ËÄ¸-ÍâÉû,¾ËÄ¸-ÍâÉûÅ®,ÒÌ¸¸-ÍâÉû,ÒÌ¸¸-ÍâÉûÅ®,ÒÌÄ¸-ÍâÉû,ÒÌÄ¸-ÍâÉûÅ®,ÌÃÐÖ-ÌÃµÜ,ÌÃÐÖ-ÌÃÃÃ,ÌÃ½ã-ÌÃµÜ,ÌÃ½ã-ÌÃÃÃ,±íÐÖ-±íµÜ,±íÐÖ-±íÃÃ,±í½ã-±íµÜ,±í½ã-±íÃÃ,¹Ã±íÐÖ-¹Ã±íµÜ,¹Ã±íÐÖ-¹Ã±íÃÃ,¹Ã±í½ã-¹Ã±íµÜ,¹Ã±í½ã-¹Ã±íÃÃ,¾Ë±íÐÖ-¾Ë±íµÜ,¾Ë±íÐÖ-¾Ë±íÃÃ,¾Ë±í½ã-¾Ë±íµÜ,¾Ë±í½ã-¾Ë±íÃÃ,ÒÌ±íÐÖ-ÒÌ±íµÜ,ÒÌ±íÐÖ-ÒÌ±íÃÃ,ÒÌ±í½ã-ÒÌ±íµÜ,ÒÌ±í½ã-ÒÌ±íÃÃ,ÔÀ¸¸-Å®Ðö,ÔÀÄ¸-Å®Ðö,¹«¹«-¶ùÏ±,ÆÅÆÅ-¶ùÏ±,¾Ë¸¸-ÉûÏ±,¾Ë¸¸-ÉûÅ®Ðö,²®¸¸-Ö¶Ï±,²®¸¸-Ö¶Å®Ðö,½ã·ò-ÆÞµÜ,ÃÃ·ò-ÆÞÐÖ,ÃÃ·ò-ÆÞ½ã,Êå-É©,¹Ã-É©,µÜÏ±-²®,ÐÖÆÞ-µÜÆÞ,½ã·ò-ÃÃ·ò,Ç×¼Ò-Ç×¼Ò,´Ó×æ¸¸-´ÓËï×Ó,´Ó×æ¸¸-´ÓËïÅ®,´Ó×æÄ¸-´ÓËï×Ó,´Ó×æÄ¸-´ÓËïÅ®,´Ó×æ¹Ã-´ÓÖ¶Ëï,ÔÙ´ÓÐÖ-ÔÙ´ÓµÜ,Èý´ÓÐÖ-Èý´ÓµÜ,ÌÃ²®-ÌÃÖ¶,±íÊå-±íÖ¶,×å²®Êå-×åÖ¶,×åÐÖ-×åµÜ,×å½ã-×åÃÃ,ÌÃ×æ¸¸-ÌÃÖ¶Ëï,ÌÃ×æÄ¸-ÌÃÖ¶Ëï,ÌÃ½ã·ò-ÌÃÄÚµÜ,±íÉ©-±íÐ¡Êå,Òö²®Êå-ÒöÖ¶,¾Ë¹«-ÉûËï,ÒÌÆÅ-ÒÌÉûËï,¼Ì×æ¸¸-¼ÌËï×Ó,¼Ì×æ¸¸-¼ÌËïÅ®,¼Ì×æÄ¸-¼ÌËï×Ó,¼Ì×æÄ¸-¼ÌËïÅ®,¼ÌÍâ×æ¸¸-¼ÌÍâËï×Ó,¼ÌÍâ×æ¸¸-¼ÌÍâËïÅ®,¼ÌÍâ×æÄ¸-¼ÌÍâËï×Ó,¼ÌÍâ×æÄ¸-¼ÌÍâËïÅ®,¼Ì¸¸-¼Ì×Ó,¼Ì¸¸-¼ÌÅ®,¼ÌÄ¸-¼Ì×Ó,¼ÌÄ¸-¼ÌÅ®,¼ÌÐÖ-¼ÌµÜ,¼ÌÐÖ-¼ÌÃÃ,¼Ì½ã-¼ÌµÜ,¼Ì½ã-¼ÌÃÃ,Ñø¸¸-Ñø×Ó,Ñø¸¸-ÑøÅ®,ÑøÄ¸-Ñø×Ó,ÑøÄ¸-ÑøÅ®,Òå¸¸-Òå×Ó,Òå¸¸-ÒåÅ®,ÒåÄ¸-Òå×Ó,ÒåÄ¸-ÒåÅ®,¸Éµù-¸É¶ù×Ó,¸Éµù-¸ÉÅ®¶ù,¸ÉÂè-¸É¶ù×Ó,¸ÉÂè-¸ÉÅ®¶ù,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸µÜ,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸µÜ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸µÜ,Òì¸¸ÒìÄ¸ÐÖ-Òì¸¸ÒìÄ¸µÜ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸ÐÖ-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸µÜ
´Ó×æ¹Ã-´ÓÖ¶Ëï,-0.385473001,-0.357040789,-0.451542506,-0.399166087,-0.480345419,-0.110192103,-0.079484513,-0.114622648,-0.147190488,0.158578388,-0.04858085,0.076926939,-0.039154755,-0.021809822,-0.183107789,-0.17669639,-0.145608321,0.194546659,-0.070384869,-0.003858026,0.043846042,0.157094495,0.281627315,0.172154373,0.022381881,0.097329322,0.261984142,0.149254087,0.079027297,0.097195595,0.357045429,0.40545089,0.223295601,0.213627065,0.246911127,0.005452392,0.011924301,-0.068322345,-0.048277531,-0.340360195,-0.265678572,-0.189598574,-0.242333498,-0.254091437,-0.282758805,0.030531419,-0.200674591,0.086705871,-0.032417905,-0.06392914,-0.098543565,0.037691736,0.017933481,0.030713889,0.374194284,0.257034182,0.196085329,0.2761574,-0.251779254,0.118255736,0.252058073,0.2889026,0.308583345,0.06164387,0.221854404,0.092068132,-0.317837304,-0.208065378,-0.278998646,-0.296496207,0.084364877,-0.060447433,0.057694699,-0.05723125,-0.391398872,-0.146692963,-0.066893923,-0.198634111,-0.253987671,-0.109338451,0.18569603,0.014350972,0.147882532,0.461894949,0.326914178,0.419316378,0.512637208,1,0.135977642,0.429657876,0.009424166,-0.002757964,0.207481283,0.120283462,0.014904255,0.206827833,0.386306223,-0.062647997,0.076989109,0.024292636,0.037959967,0.185173038,-0.0031605,-0.141626708,-0.077750708,0.131985269,0.387071973,0.09082083,0.18548719,0.291250865,-0.364580354,-0.209860922,-0.11847064,-0.121905999,-0.134318367,-0.283152261,-0.36207559,-0.249626321,-0.232749168,-0.297709378,-0.19298277,-0.194648567,-0.029671363,-0.005776302,-0.117156871,-0.19789889,-0.063061087,-0.077682187,-0.225345677,-0.211117692,-0.206493794,-0.11832797,-0.194322747,-0.396037275,-0.290792375,0.219461266,0.195733037,0.233063234,0.149852695,0.07624689,0.195464988,0.233163955
ÔÙ´ÓÐÖ-ÔÙ´ÓµÜ,-0.14389157,-0.159891226,-0.187626738,-0.395133375,-0.274079431,0.314341953,0.062479404,-0.038665991,0.020419133,0.223330087,-0.16496775,-0.079239734,-0.353024293,-0.008304012,-0.258852153,-0.120522723,-0.333667564,0.084125132,-0.12744619,-0.190745032,0.030262231,0.262151428,-0.11367355,0.309462205,-0.251211413,0.099152325,0.04062075,-0.227969485,-0.079030889,-0.159389884,0.109938709,0.072363202,-0.17315661,-0.136863558,-0.019945567,-0.200135973,-0.10808006,-0.325493427,0.040466795,-0.409721992,0.040297462,-0.359656446,-0.070878677,-0.381034195,0.00573779,-0.177386135,0.450365911,0.220025825,-0.084116272,0.131767897,0.107817687,-0.042686125,-0.206225929,0.028134307,0.272117296,0.260091812,-0.131247865,0.014554733,0.340280031,-0.05276234,0.133440266,0.060400914,0.039739283,-0.093016264,-0.054789431,0.166336996,-0.061227482,-0.050765144,-0.028139956,-0.216081238,0.056355761,0.024385457,-0.045221403,0.023317852,0.028096066,0.062925391,0.023506605,-0.002903385,-0.200142388,0.12543882,0.020270943,0.110115111,0.061307344,0.156612392,-0.118055636,0.146253021,-0.069518474,0.135977642,1,0.614395603,0.245855243,0.242934077,0.350723872,0.460622872,0.14230195,0.279167524,0.064086108,0.080238971,0.118812337,-0.118463355,0.241866834,-0.006618986,0.034906628,-0.320726206,-0.115440918,0.001464266,-0.085936319,-0.242565158,-0.19909111,-0.067966463,-0.043527029,-0.147731486,-0.213903318,-0.239374905,0.236903946,0.087671394,-0.021810286,0.007034456,0.020568449,-0.143549247,0.067726928,-0.261654858,0.244969077,0.060767333,-0.065725831,-0.203458769,-0.017526562,-0.128259446,-0.209340821,-0.218733091,0.354220464,-0.077976117,-0.150766683,-0.121597773,0.190533751,0.039488662,0.02481993,0.187921382,0.252463754,0.113710925,0.099869664,0.038989348
Èý´ÓÐÖ-Èý´ÓµÜ,-0.21499094,-0.182211718,-0.323820159,-0.345209613,-0.326997523,0.248331475,0.036048651,-0.038900322,-0.062849912,0.134476963,-0.262443808,-0.129415788,-0.317182414,-0.057728891,-0.301508135,-0.318393481,-0.386194127,0.056929646,-0.269944359,-0.242150816,-0.084210791,0.242816913,-0.041009243,0.197887499,-0.210962717,0.163146308,0.173525954,-0.051760453,0.011270361,-0.052771247,0.25810022,0.215958262,0.02157427,0.010054416,0.105739657,-0.227395863,-0.23770854,-0.360171757,0.085921325,-0.44648955,-0.223303818,-0.35092041,-0.143478249,-0.39305078,-0.142522923,-0.246652037,0.161996797,0.181690552,-0.106505185,-0.039745456,0.007233635,0.010142276,-0.053367281,0.032040951,0.305520648,0.207537433,0.017038916,0.089496274,0.097831809,0.063039883,0.164351668,0.123621504,0.200462348,-0.070681784,0.092126837,0.048665277,-0.180537242,-0.182613646,-0.179936619,-0.236986716,-0.11066882,-0.057291421,-0.14007949,-0.161011183,-0.161373948,-0.083561963,-0.016426689,-0.156973102,-0.322699536,0.047514005,0.155822666,0.050577233,0.074154051,0.322594617,0.08298243,0.262809294,0.159165917,0.429657876,0.614395603,1,0.110368308,0.114462504,0.377417829,0.440356038,0.028862459,0.201048143,0.064564227,0.026900594,0.091218362,-0.032978769,0.059965673,-0.023064987,-0.069528738,-0.317705491,-0.094156375,0.003916936,0.175726995,-0.043218317,-0.020979819,0.078138375,-0.212294912,-0.152120363,-0.157772903,-0.150579604,0.232384081,-0.134718297,-0.122320878,-0.107856719,-0.024572794,-0.140255033,-0.004791401,-0.144082321,0.294709407,0.148385637,0.064813711,-0.185664914,0.082465204,-0.059145736,-0.201508107,-0.248666674,0.197028003,-0.096788067,-0.121580017,-0.125588685,0.026294035,0.173012831,0.207084458,0.291905541,0.360115912,0.136597085,0.250514626,0.321162889
ÌÃ²®-ÌÃÖ¶,0.145441619,0.100973968,-0.061964971,-0.079047662,-0.109740405,0.195222158,0.010376776,-0.188615133,-0.104332619,0.147687283,0.324850582,0.047584887,-0.109994825,0.252437335,-0.021348298,0.231916242,-0.040014458,0.261429861,0.217054582,0.062488993,0.279215469,0.399898407,0.02639322,0.184104782,-0.09635235,0.237454109,0.023308139,-0.276729711,-0.250712712,-0.412719419,0.107768175,-0.178848224,-0.24777115,-0.399699081,-0.080624369,0.11793725,0.39644467,-0.003882055,0.057511899,-0.041818715,0.289147453,-0.234312849,-0.084679457,-0.308227395,0.136125268,0.23512733,0.401844537,0.115445964,-0.008685475,-0.018882614,0.221800491,-0.17840904,-0.143853518,-0.001905861,0.033655423,0.208111864,-0.185463131,-0.25669072,0.12251245,-0.341013632,-0.057108971,-0.164676406,-0.325986176,-0.147131339,-0.308397882,0.091362663,0.034180961,-0.156020788,0.030756501,-0.132577432,0.415602668,0.136751021,0.358192714,0.054671692,0.122088906,0.121198578,0.089458615,0.343239311,0.227928842,0.307637853,-0.064501389,-0.136186319,0.296763678,-0.009105857,-0.287825679,0.092505183,-0.309072424,0.009424166,0.245855243,0.110368308,1,0.425187129,0.622405952,0.313407269,0.195012441,0.59902104,0.369077249,0.235706644,0.251464333,0.383471796,0.611958306,0.109634962,-0.154039671,-0.37968833,-0.303737767,-0.201694171,-0.389502115,-0.484354609,-0.4635749,-0.395132699,-0.139417934,-0.368821356,-0.253115314,-0.320139013,0.043814312,0.097605345,-0.070791137,-0.180355208,0.198432867,-0.030228651,0.170403673,-0.136526976,0.170746826,-0.097851279,-0.085711836,-0.041272555,-0.075794696,-0.073813852,-0.013328619,-0.145897601,0.050729452,-0.016073152,-0.262049851,-0.027999247,-0.021097697,-0.183082323,-0.237205707,-0.212484713,-0.223309137,-0.3888307,-0.276743333,-0.25077846
±íÊå-±íÖ¶,-0.098260582,-0.045555777,-0.155065809,-0.164962247,-0.174330666,0.012363925,-0.102232758,-0.162173883,-0.038613366,-0.021318914,0.089748538,-0.127977179,-0.106991949,0.008698676,-0.135571538,0.035584627,-0.056529258,0.044677431,0.163611823,-0.129145666,0.236524719,0.224301551,0.03270744,0.236157988,-0.166828691,0.045605497,0.061446398,-0.186735767,0.020499562,-0.108441417,0.046806827,-0.177337327,-0.182865865,-0.144765142,0.175406237,0.259287463,0.259730775,0.126291454,0.179036524,-0.123532684,0.281707267,0.083273743,0.244269922,-0.089891237,0.312398847,0.282474694,0.390446271,0.127131963,0.174285524,0.228675436,0.329190585,0.030156689,-0.063037159,0.164160607,0.22951226,0.202503632,-0.034162369,-0.060515783,0.246441353,-0.1877676,0.153601204,0.089069669,-0.134310623,0.086341028,-0.0201773,0.167595895,-0.071548442,-0.18024779,-0.13573056,-0.300966974,0.34454461,0.200611778,0.209749745,0.18201625,0.151398363,0.04906248,0.131900313,0.083233072,-0.010268752,0.117285872,-0.149829117,0.169082619,-0.104523576,-0.168647358,-0.319458018,0.049899558,-0.215402501,-0.002757964,0.242934077,0.114462504,0.425187129,1,0.346012761,0.21286371,0.10245582,0.366275576,0.234463421,0.239081465,0.3325009,0.195956787,0.522888691,0.263659388,-0.044149361,-0.278487084,-0.200420066,-0.216558666,-0.305348116,-0.418112747,-0.41669687,-0.342933711,-0.219349889,-0.381789792,-0.255319189,-0.223642679,-0.080237382,0.118424583,0.063922039,-0.04623088,-0.029687579,-0.196231611,0.010446965,-0.265892474,-0.012184817,-0.14050322,-0.216306464,-0.138140416,0.079142654,0.060354952,0.025533252,-0.091962472,-0.012234994,-0.040293221,-0.234068632,-0.126802275,-0.005647678,-0.12532758,-0.165119852,-0.165217834,-0.086160033,-0.158828161,-0.081725455,-0.17691838
×å²®Êå-×åÖ¶,-0.090948209,-0.06308463,-0.296810024,-0.28185836,-0.232028602,0.05798924,0.001689102,-0.27527477,-0.222762101,0.126800747,0.080734421,0.008312067,-0.143571875,0.236878623,-0.214606553,-0.108202846,-0.117052505,0.225980913,0.048330097,-0.068162071,0.200425775,0.494033976,0.159422603,0.246189463,-0.081013416,0.33648782,0.069348529,-0.110744697,-0.173380218,-0.268689968,0.124936771,-0.029166662,-0.217413898,-0.241729805,-0.034791927,-0.047990935,0.095521056,-0.182207037,0.107169977,-0.240986289,0.056070808,-0.186866386,-0.082273261,-0.221340703,-0.022518355,0.143343171,0.336956456,0.299192281,0.060416061,0.008614417,0.038476134,-0.021099522,-0.115864654,-0.114077236,0.23579523,0.190910525,-0.180658418,-0.146334885,-0.067109556,-0.232798554,-0.041748047,-0.124965976,-0.189914851,-0.152642841,-0.200074278,0.187071149,-0.122535877,-0.246431736,-0.036347192,-0.223635703,0.2555832,9.46E-05,0.227314115,-0.021261372,-0.100149907,0.11029938,0.137119932,0.105611558,-0.004260138,0.289520484,-0.056826566,-0.193654066,0.121960905,0.109939988,-0.077034523,0.219916619,-0.038603498,0.207481283,0.350723872,0.377417829,0.622405952,0.346012761,1,0.605013694,0.33573245,0.553528033,0.425467512,0.20924549,0.258063388,0.286344493,0.445983101,0.191154174,0.038865077,-0.247105081,-0.136080614,-0.138213688,-0.168561449,-0.304087893,-0.379182721,-0.21785807,-0.3243313,-0.275134202,-0.281696355,-0.331662368,-0.076398315,0.039678112,-0.063583,-0.069217477,0.054405871,-0.081113724,0.115775808,-0.098225074,0.202694264,0.052612716,-0.076682802,-0.14550591,-0.063974323,-0.04018529,-0.080398734,-0.207429456,0.105758004,-0.061221867,-0.190586415,-0.168239708,-0.027182652,-0.044266401,0.012792475,-0.056449193,-0.019247177,-0.163113172,-0.147415766,-0.174919968
×åÐÖ-×åµÜ,-0.159853502,-0.121598697,-0.275330929,-0.317418572,-0.163915688,0.061649487,-0.080192028,-0.214323502,-0.19821399,-0.039397477,-0.251311291,-0.061540178,-0.189195034,0.03316568,-0.291286278,-0.332817259,-0.183687717,-0.027046516,-0.120372496,-0.192018646,0.043761313,0.227829916,-0.043149335,0.10736912,-0.180769579,0.135616357,0.021446075,-0.086184004,-0.104548847,-0.136657484,0.059154481,-0.049295493,-0.304950031,-0.007496568,-0.018136119,-0.252455716,-0.206287336,-0.283529915,0.098022891,-0.37493998,-0.003745436,-0.085344423,0.108182982,-0.010789886,0.02455081,0.037950845,0.344582144,0.466314079,0.20214771,0.215376856,0.088868658,0.12782833,-0.084907897,-0.036890802,0.368974498,0.144094672,-0.122484009,-0.060824264,0.045301139,-0.025312802,0.032206793,0.035986096,-0.000710646,-0.044767309,-0.015509681,0.243107625,-0.13027789,-0.249979738,0.079084671,-0.2076189,0.054281323,0.047989353,0.044355702,0.040654375,-0.024249937,0.266176607,0.246293075,0.05946459,-0.101399423,0.310325065,0.00123614,-0.050594373,-0.035419457,-0.0223106,-0.012162523,0.228915665,0.076107854,0.120283462,0.460622872,0.440356038,0.313407269,0.21286371,0.605013694,1,0.343056638,0.325627034,0.193623021,0.108681459,0.193849682,-0.016118112,0.252602788,0.160967587,0.110238908,-0.03225758,-0.050058602,-0.050865049,-0.127767867,-0.153125694,-0.234517748,-0.038073613,-0.278483714,-0.156980979,-0.38591135,-0.272314233,0.016037212,0.029415304,0.039384433,0.139434569,-0.225121542,-0.251456196,-0.080084753,-0.252156024,0.131263815,0.041215049,-0.239935023,-0.208384482,-0.031157873,-0.082189727,-0.106633311,-0.105528596,0.323791898,-0.105756748,0.078615078,-0.097308736,0.212067604,0.110050834,0.126093395,0.12705727,0.102427669,0.026843872,-0.031207887,-0.154416431
×å½ã-×åÃÃ,0.065962257,-0.212749206,-0.029408591,-0.28759729,0.019714651,-0.010424884,0.031421396,-0.017143611,0.181809898,-0.232068809,0.04102039,-0.116132346,-6.55E-05,-0.188920996,-0.131069099,-0.186249351,0.052605715,-0.181538985,-0.006918483,-0.080636749,0.142987233,0.01124697,0.156477728,0.015295505,-0.060279735,-0.052155164,-0.268112792,0.02210773,-0.252527982,-0.065364352,-0.237138691,0.045458971,-0.190952161,0.080845758,-0.250412199,0.036478707,0.029324847,0.11349391,-0.279790529,-0.076443228,0.038402739,2.33E-05,0.017048915,-0.005384814,0.174899267,0.276781527,0.236698063,0.220489919,0.086811493,0.344323033,-0.075654062,0.201167296,-0.065734793,0.294276409,0.256899269,0.209399399,-0.17557791,0.200166556,-0.05496663,-0.085415141,-0.116814935,0.080500941,-0.286130399,0.173810675,-0.071629067,0.17547084,-0.093497471,-0.15228038,0.099729176,-0.021006897,0.051875604,-0.181313999,0.176832913,-0.04016143,0.157484718,0.04432246,0.271869508,0.252072395,0.182299871,0.126506747,0.010254048,0.021591556,-0.198555347,-0.286051662,-0.134783527,-0.014526485,0.012235278,0.014904255,0.14230195,0.028862459,0.195012441,0.10245582,0.33573245,0.343056638,1,0.007240778,0.05580854,0.048346986,0.223166207,-0.143709004,0.128964945,0.146975289,-0.086216402,-0.166700079,-0.191974714,-0.260160389,-0.336396392,-0.216243232,-0.418860504,-0.043680338,-0.230226419,-0.208068511,-0.153379923,-0.091223301,-0.214533532,0.222436484,0.054594615,0.234158384,-0.095281233,0.068496823,-0.025747713,0.083880953,-0.071452678,0.110780169,-0.125711932,-0.05294293,-0.1731081,-0.020740013,-0.059518003,0.216913576,-0.05606046,0.277208419,0.143122783,-0.001516883,0.038289554,0.160994796,0.038845887,0.022255872,-0.124194364,0.085949856,-0.156846602,-0.070707944
ÌÃ×æ¸¸-ÌÃÖ¶Ëï,-0.130909142,-0.109518724,-0.283899253,-0.237661517,-0.333661045,-0.053651805,-0.170835961,-0.378940404,-0.257104478,0.186505221,0.145570527,0.043372371,-0.15313659,0.278154707,-0.201439707,0.103877508,-0.11394155,0.358715945,0.128828046,0.024535296,0.382115789,0.517854786,0.234622243,0.471352636,0.02069249,0.201710046,0.154690151,-0.23940222,0.013991358,-0.290164361,0.18600789,-0.238820532,-0.230578428,-0.394228887,0.014433856,0.056270975,0.087992338,-0.159950076,-0.035484204,-0.3477188,0.01082718,-0.22574111,-0.195318469,-0.318621164,-0.035249895,0.115410721,0.16625596,0.166581375,0.058540344,-0.138380782,0.234540798,-0.056659325,-0.19648015,-0.210781431,0.170683921,0.171112309,-0.0542137,-0.205540428,-0.096194339,-0.223474471,0.140227878,0.042353594,-0.0466883,0.006084389,-0.063656553,-0.00352732,-0.187690676,-0.266414549,-0.161532622,-0.321661276,0.455356916,0.15982166,0.449267812,0.08796767,0.064923701,0.070648867,0.162655189,0.035580545,-0.023736324,0.157993136,-0.073043993,-0.03969678,0.15341497,0.216953164,0.051195575,0.392190259,0.04754541,0.206827833,0.279167524,0.201048143,0.59902104,0.366275576,0.553528033,0.325627034,0.007240778,1,0.51556145,0.435814521,0.249622195,0.472482862,0.571317692,0.096850818,0.109645941,-0.244422279,-0.072233518,0.120213741,-0.025220898,-0.257247062,-0.251682593,-0.192867495,-0.200449308,-0.359510293,-0.294026159,-0.402255369,-0.090173802,0.047322275,-0.116468976,-0.284336776,0.026456119,-0.155267395,0.073646553,-0.304552014,0.083213213,-0.247169245,-0.233503201,-0.18355369,-0.101510615,-0.100124171,-0.053840803,-0.25916639,0.226479446,0.068389458,-0.092019769,-0.115106945,-0.007260996,0.013364062,0.133501755,-0.165608677,-0.0104231,-0.202954434,0.001097262,-0.159150722
ÌÃ×æÄ¸-ÌÃÖ¶Ëï,-0.240824623,-0.166411036,-0.314036338,-0.273352609,-0.42290018,-0.162559441,-0.222526491,-0.400442405,-0.375610002,0.040500315,0.125661586,0.139027643,-0.00469473,0.190895021,-0.05219552,0.025779067,0.034326274,0.241318488,0.164187116,0.071943875,0.150567749,0.25940887,0.242972879,0.272402335,0.069919138,0.02449199,0.061466242,-0.062133212,-0.023329744,-0.19938318,0.042768877,0.027354213,-0.0740145,-0.184692593,-0.091567151,0.053110666,0.189392502,-0.096273482,0.081551169,-0.074527197,0.108056345,-0.043767932,-0.021564075,-0.113284899,-0.012266809,0.317450762,0.03270764,0.182808202,0.014519874,0.017252468,-0.044251367,-0.074672913,-0.233094694,-0.22082662,0.155590844,0.131334781,-0.171895356,-0.154334626,-0.221191564,-0.156525774,0.015630382,-0.016066076,-0.069991613,-0.063473999,-0.025657878,0.234650316,-0.054321068,-0.159316033,-0.023999398,-0.244577922,0.484672211,0.345522484,0.337114512,0.248482415,-0.242954314,0.148798043,0.101686227,0.090629263,0.029624768,0.210371043,-0.075272668,-0.139183511,0.140352958,0.19596467,0.135082441,0.450173859,0.156358135,0.386306223,0.064086108,0.064564227,0.369077249,0.234463421,0.425467512,0.193623021,0.05580854,0.51556145,1,0.344504033,0.334759066,0.336996855,0.417019522,0.258585472,0.169027891,0.002366484,0.163407004,0.129374747,0.065561523,-0.097569163,-0.014232722,-0.015552516,-0.271065598,-0.256465658,-0.168707023,-0.238037175,-0.292983118,0.018166186,-0.141569065,-0.129827728,-0.10546169,-0.192246039,0.020788923,-0.139938534,0.018010858,-0.042011667,-0.196254567,-0.052006137,-0.152930773,-0.077097036,-0.185874964,-0.232700408,-0.110739737,-0.079238568,-0.17172267,-0.337624602,-0.127764528,-0.058089355,-0.087449811,-0.140055624,-0.070505738,-0.201426575,-0.103968252,-0.188208249
ÌÃ½ã·ò-ÌÃÄÚµÜ,-0.015535054,-0.066686199,-0.225959296,-0.107420494,-0.224133191,-0.044838888,-0.27868309,-0.367294149,-0.2404058,-0.246500984,-0.114411056,-0.257291653,-0.224205217,-0.055593199,-0.295777469,-0.152177502,-0.137114852,-0.03153458,-0.20116286,-0.089046042,-0.01404219,0.09604417,-0.009678507,0.145990604,-0.159413973,-0.078604354,-0.003608173,-0.288447651,0.064815254,-0.246392589,-0.029273436,-0.255627824,-0.037241992,-0.28463401,-0.00631557,0.141218955,-0.034065715,-0.051944701,0.122002127,-0.079545728,0.154548272,0.015522199,0.099701126,-0.025440195,0.101399196,0.089244455,0.144152049,0.143579112,-0.024857654,-0.040750737,0.179533852,0.046226587,-0.233367572,-0.257301722,0.101484392,0.058304139,-0.143066928,-0.140712904,-0.0496342,-0.19528648,0.126659352,0.035980005,-0.036837549,0.107518096,-0.02083305,0.130881676,0.068536122,-0.123076175,0.050915626,-0.100538218,0.380451887,0.336551604,0.312425774,0.306386402,0.37251385,0.254040505,0.330919972,0.115015746,0.200609855,0.356259853,0.018568575,0.244555713,0.049799103,-0.084217762,-0.121455857,0.081982151,-0.264306777,-0.062647997,0.080238971,0.026900594,0.235706644,0.239081465,0.20924549,0.108681459,0.048346986,0.435814521,0.344504033,1,0.34930473,0.454336611,0.312642123,0.086162532,0.146022688,-0.098733799,0.129391561,0.003299379,-0.127979252,-0.214976818,-0.240239738,-0.233213488,-0.077837391,-0.117829729,-0.148940184,-0.169852809,-0.125692463,0.20525288,0.032855316,-0.146342087,0.022331347,-0.044016312,0.018887527,-0.135104317,0.18053278,-0.181890901,-0.104452552,0.112501869,0.020092231,0.14110141,-0.098472367,-0.056552159,0.24365536,0.049167544,0.083791522,0.021465954,0.160904234,0.026051104,0.11894672,-0.135725137,0.07236456,-0.097521813,0.107735902,-0.109558531
