Column1,±íÉ©-±íÐ¡Êå,±íÊå-±íÖ¶,±íÐÖ-±íµÜ,±íÐÖ-±íÃÃ,±í½ã-±íµÜ,±í½ã-±íÃÃ,²®¸¸-Ö¶Å®,²®¸¸-Ö¶Ï±,²®¸¸-Ö¶Å®Ðö,²®¸¸-Ö¶×Ó,²®Ä¸-Ö¶Å®,²®Ä¸-Ö¶×Ó,Ôø×æ¸¸-ÔøËïÅ®,Ôø×æ¸¸-ÔøËï×Ó,Ôø×æÄ¸-ÔøËïÅ®,Ôø×æÄ¸-ÔøËï×Ó,´Ó×æ¸¸-´ÓËïÅ®,´Ó×æ¸¸-´ÓËï×Ó,´Ó×æ¹Ã-´ÓÖ¶Ëï,´Ó×æÄ¸-´ÓËïÅ®,´Ó×æÄ¸-´ÓËï×Ó,ÐÖ-µÜ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ,Ä¸Ç×-Ç×Éú×ÓÅ®,Ä¸Ç×-·ÇÇ×Éú×ÓÅ®,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ_1,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸×ÓÅ®-Í¬¸¸ÒìÄ¸×ÓÅ®,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸µÜ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸ÃÃ,µÜÏ±-²®,·ò-ÆÞ,·ò-ÆÞ_2,³ö¹ìÕß-µÚÈýÕß,·ò-ÆÞ_3,¸¸-Å®,¸¸-×Ó,¸ß×æ¸¸-ÐþËï,¸ß×æÄ¸-ÐþËï,¹«¹«-¶ùÏ±,¹Ã±íÐÖ-¹Ã±íµÜ,¹Ã±íÐÖ-¹Ã±íÃÃ,¹Ã±í½ã-¹Ã±íµÜ,¹Ã±í½ã-¹Ã±íÃÃ,¹ÃÄ¸-Ö¶Å®,¹ÃÄ¸-Ö¶×Ó,¹Ã-É©,¹Ã¸¸-Ö¶Å®,¹Ã¸¸-Ö¶×Ó,Ç×¼Ò-Ç×¼Ò,¼Ì¸¸-¼ÌÅ®,¼Ì¸¸-¼Ì×Ó,¼ÌÄ¸-¼ÌÅ®,¼ÌÄ¸-¼Ì×Ó,¼ÌÍâ×æ¸¸-¼ÌÍâËïÅ®,¼ÌÍâ×æ¸¸-¼ÌÍâËï×Ó,¼ÌÍâ×æÄ¸-¼ÌÍâËïÅ®,¼ÌÍâ×æÄ¸-¼ÌÍâËï×Ó,¼ÌÐÖ-¼ÌµÜ,¼ÌÐÖ-¼ÌÃÃ,¼Ì½ã-¼ÌµÜ,¼Ì½ã-¼ÌÃÃ,¼Ì×æ¸¸-¼ÌËïÅ®,¼Ì×æ¸¸-¼ÌËï×Ó,¼Ì×æÄ¸-¼ÌËïÅ®,¼Ì×æÄ¸-¼ÌËï×Ó,¾Ë±íÐÖ-¾Ë±íµÜ,¾Ë±íÐÖ-¾Ë±íÃÃ,¾Ë±í½ã-¾Ë±íµÜ,¾Ë±í½ã-¾Ë±íÃÃ,¾Ë¸¸-ÍâÉûÅ®,¾Ë¸¸-ÉûÏ±,¾Ë¸¸-ÉûÅ®Ðö,¾Ë¸¸-ÍâÉû,¾Ë¹«-ÉûËï,¾ËÄ¸-ÍâÉûÅ®,¾ËÄ¸-ÍâÉû,ÃÃ·ò-ÆÞÐÖ,ÃÃ·ò-ÆÞ½ã,Ä¸-Å®,Ä¸-×Ó,ÆÅÆÅ-¶ùÏ±,Ô­Åä-µÚÈýÕß,Èý´ÓÐÖ-Èý´ÓµÜ,Êå¸¸-Ö¶Å®,Êå¸¸-Ö¶×Ó,ÊåÄ¸-Ö¶Å®,ÊåÄ¸-Ö¶×Ó,Êå-É©,¼ÌÄ¸-¼Ì×ÓÅ®,¼ÌÄ¸-¼Ì×ÓÅ®_4,ÌÃ²®-ÌÃÖ¶,ÌÃÐÖ-ÌÃµÜ,ÌÃÐÖ-ÌÃÃÃ,ÌÃ½ã-ÌÃµÜ,ÌÃ½ã-ÌÃÃÃ,ÌÃ½ã·ò-ÌÃÄÚµÜ,ÌÃ×æ¸¸-ÌÃÖ¶Ëï,ÌÃ×æÄ¸-ÌÃÖ¶Ëï,ÍâÔø×æ¸¸-ÍâÔøËï,ÍâÔø×æÄ¸-ÍâÔøËï,Íâ×æ¸¸-ÍâËïÅ®,Íâ×æ¸¸-ÍâËï×Ó,Íâ×æÄ¸-ÍâËïÅ®,Íâ×æÄ¸-ÍâËï×Ó,ÐÖ-µÜ_5,ÐÖ-ÃÃ,ÐÖÆÞ-µÜÆÞ,Ñø¸¸-ÑøÅ®,Ñø¸¸-Ñø×Ó,ÑøÄ¸-ÑøÅ®,ÑøÄ¸-Ñø×Ó,ÒÌ±íÐÖ-ÒÌ±íµÜ,ÒÌ±íÐÖ-ÒÌ±íÃÃ,ÒÌ±í½ã-ÒÌ±íµÜ,ÒÌ±í½ã-ÒÌ±íÃÃ,ÒÌÄ¸-ÍâÉûÅ®,ÒÌÄ¸-ÍâÉû,ÒÌÆÅ-ÒÌÉûËï,ÒÌ¸¸-ÍâÉûÅ®,ÒÌ¸¸-ÍâÉû,Òå¸¸-ÒåÅ®,Òå¸¸-Òå×Ó,ÒåÄ¸-ÒåÅ®,ÒåÄ¸-Òå×Ó,Òö²®Êå-ÒöÖ¶,Ô­Åä-¼ÌÊÒ,ÔÀ¸¸-Å®Ðö,ÔÀÄ¸-Å®Ðö,ÔÙ´ÓÐÖ-ÔÙ´ÓµÜ,½ã-µÜ,½ã-ÃÃ,½ã·ò-ÃÃ·ò,½ã·ò-ÆÞµÜ,ÐÖ-µÜ_6,×å²®Êå-×åÖ¶,×åÐÖ-×åµÜ,×å½ã-×åÃÃ,×æ¸¸-ËïÅ®,×æ¸¸-Ëï×Ó,×æÄ¸-ËïÅ®,×æÄ¸-Ëï×Ó,×æÏÈ-ºó´ú
Êå¸¸-Ö¶×Ó,0.116467879,-0.013365779,-0.017798224,-0.03622837,-0.029002124,0.013433704,-0.145935095,-0.05226002,0.084938696,-0.040509563,-0.131578688,-0.116106292,-0.043163653,0.002665374,-0.037118004,-0.002926058,0.008638093,0.039819162,-0.08768723,-0.137641251,0.007910935,0.036198423,0.02395598,0.024911956,-0.058683517,0.012926183,-0.019734723,0.062641272,0.016890208,0.03255478,-0.064035232,-0.086242183,-0.080506667,0.020747184,-0.089964588,-0.078742319,-0.039969587,-0.016388239,-0.068923266,-0.055275621,-0.025985202,0.016509405,0.016200934,-0.034009202,-0.068967984,-0.102955192,-0.074390684,-0.094111861,-0.035554807,0.023186266,-0.071372812,0.058289925,0.143227311,-0.014684467,-0.168126028,0.086198124,-0.147027747,-0.129064416,0.06215576,-0.056526156,0.019816716,-0.030126636,-0.02717287,-0.026424806,-0.106671491,-0.003246351,-0.050509222,-0.048114883,-0.002218302,0.092680734,-0.080657204,-0.006049514,-0.030748815,-0.095051677,-0.127124895,-0.139967971,-0.1427086,0.019164553,-0.104457623,-0.070806389,-0.048225289,0.023985977,-0.132486018,-0.019049436,-0.099589879,1,-0.009198153,0.22016395,-0.028443587,-0.014074679,-0.0136289,0.023919354,0.078275122,0.004754682,-0.002452292,-0.014838646,0.034452182,0.0134061,0.037294238,-0.044074349,-0.151043704,0.045309661,-0.065193727,-0.031506452,-0.025343791,0.029324609,-0.087417435,0.065225917,-0.100584166,-0.028743442,-0.060866074,0.010690007,0.051793833,0.074344006,0.070362949,-0.069012215,-0.079795962,-0.101594309,-0.002147254,-0.156415109,-0.104416032,0.005093437,0.060167824,-0.055762879,0.007941146,0.008079381,-0.059271122,-0.055991072,-0.076070452,0.010198495,-0.022285467,-0.090734595,0.094655677,0.089887709,0.020033585,0.110968516,0.084729745,0.099027305,-0.039296982,0.091952091,0.097479441,-0.092528782,0.066311096
ÊåÄ¸-Ö¶Å®,-0.240324691,-0.223484323,-0.265305435,-0.25986778,0.085773571,0.035143882,0.258987455,0.275009312,0.04415663,-0.075544553,0.258511761,0.201197617,-0.019234584,-0.063824074,0.004234603,0.005538005,0.08881138,-0.036778924,-0.190830844,0.214337909,-0.113271573,-0.225869258,-0.09830429,-0.014893968,0.259996294,-0.016304767,-0.133465359,-0.182352882,0.067823046,0.185028185,0.158906899,0.149088459,0.103072314,-0.141377283,-0.133333687,0.306130986,0.093085031,-0.105268226,-0.154645872,0.248341475,-0.089762484,-0.101392721,-0.01894693,0.126736097,0.362275221,0.053507961,0.009080868,0.154905375,-0.162069328,-0.071473413,0.137516211,0.06481908,-0.00372488,-0.083702709,0.230968846,-0.0545809,0.073827972,-0.147879769,-0.179973691,0.037596697,0.074388854,0.171403151,0.148021661,-0.156992288,0.135292207,-0.171136685,-0.256363656,-0.100635354,0.02644781,-0.130886419,0.057395668,0.21246294,-0.023709811,-0.072994295,-0.22241057,0.052286459,-0.108873129,-0.125823618,-0.100747873,0.065055409,0.099298797,0.297447409,0.04684022,-0.057213517,0.365583435,-0.009198153,1,0.071539168,0.062219764,-0.118490963,0.016964352,-0.153702813,0.235370557,0.217613086,0.114463365,0.286208571,-0.18257849,-0.209292162,-0.24295774,-0.32655763,-0.07920075,0.348690519,-0.03216784,0.171719997,-0.275469963,0.049209849,0.108887954,0.134593517,0.174278435,-0.02031826,0.109470809,-0.113874148,-0.14514383,-0.028274431,0.303087118,-0.11897167,0.142393558,-0.052267184,-0.127116199,0.10430578,-0.167167199,-0.112563794,-0.109121515,0.02691756,-0.149228545,-0.224365486,-0.095250252,-0.02735368,0.119930478,-0.261511793,0.138959012,0.149089913,-0.082615579,-0.132757464,-0.305872204,-0.338839868,-0.092091146,-0.01916288,0.285911438,-0.154698426,0.186492843,0.065629638,-0.118679345
ÊåÄ¸-Ö¶×Ó,0.098609365,0.01165767,-0.020192118,-0.042593581,0.087631672,0.143155881,-0.041004946,-0.161788568,0.113160484,-0.08025705,-0.047701975,-0.077838761,0.06484749,-0.095335749,-0.08151529,0.043816842,0.231485668,0.039361744,-0.143918902,-0.194687227,0.032562657,-0.056203915,0.056322728,0.012742008,-0.066309559,-0.106697972,-0.08654355,0.027029383,0.078532486,0.100201889,-0.110738831,-0.131030067,0.01566558,0.270667862,-0.149798499,-0.153036886,-0.182148404,0.118859081,-0.011872126,0.00222091,0.084796402,0.063152787,-0.035267117,0.037929881,-0.156120983,-0.149765644,-0.152506769,-0.220878047,-0.016283192,-0.002216367,-0.188332109,0.152838782,0.533376347,-0.031032306,-0.026051847,0.433190307,-0.012509222,-0.158231491,-0.109621949,-0.265608668,-0.156548316,-0.1942881,0.135204249,-0.075235248,-0.19520219,-0.016755096,-0.043597379,0.137007251,-0.006605045,0.159008713,-0.114092285,-0.20747548,-0.013722871,-0.197447399,-0.116753945,-0.243414275,-0.210072534,0.051617752,-0.05565377,-0.009551312,-0.088386158,0.068129979,-0.120776391,-0.052638793,-0.160692048,0.22016395,0.071539168,1,-0.107732042,-0.118383679,-0.011550324,-0.059492637,0.132440007,-0.024332583,-0.051154611,0.014530992,0.009593817,-0.116069009,-0.077699475,-0.089140423,-0.006089683,0.11869461,-0.019425595,0.177771358,-0.040826926,-0.177709587,-0.273413761,0.202607844,-0.10125914,-0.153934778,0.086286441,-0.056239576,0.093645472,0.259386639,0.214414389,-0.0171407,-0.151142692,-0.167158217,0.202941155,-0.065606639,-0.130808647,0.02620245,0.107928558,-0.028747785,0.006777955,0.025033729,0.004021652,0.066564054,0.044131729,-0.126962984,-0.254297345,-0.233118047,0.120748662,0.075464866,-0.025237028,0.053033088,-0.144078032,0.076057003,-0.049660147,0.138143095,0.485079548,-0.117976177,0.160246205
Êå-É©,0.088870651,-0.020231643,0.179140914,0.139837492,0.083931105,0.006798672,0.133063877,0.13092921,-0.021759256,0.026140967,-0.077755525,0.060261291,-0.114231891,-0.12617616,-0.232586086,-0.380085611,-0.335025058,-0.288788083,-0.044997871,-0.082759396,-0.293326274,-0.031250183,-0.173359106,-0.225950999,-0.102630769,0.237189387,0.050788462,-0.237821395,-0.18032524,-0.05126352,0.413237284,0.04341154,-0.104151903,-0.14842874,-0.136892548,0.110607716,0.074995755,-0.199079118,-0.224745889,0.321135303,-0.107754071,-0.061944334,0.232163793,-0.00999044,0.007088826,0.144676478,0.288408565,0.257663474,0.029238153,0.13745003,0.21107427,-0.12615763,-0.12322336,0.048851648,-0.136067193,-0.047874812,-0.161710608,-0.180290516,-0.001657071,0.154449685,0.132423526,0.12169806,-0.096109201,-0.178244519,-0.096885517,-0.181742482,-0.046293595,-0.031248723,0.10196961,-0.128333426,0.185859222,0.260899421,0.199181458,0.178451871,-0.105550465,0.174816212,0.122974735,0.281772881,0.105763162,-0.100513149,0.002613563,-0.12779465,0.019157106,0.14848319,0.158305202,-0.028443587,0.062219764,-0.107732042,1,-0.074457188,-0.121438548,0.056642244,-0.019072392,0.261888588,-0.005897222,-0.022235079,-0.047119867,-0.11907996,-0.211933976,-0.095903976,-0.218130544,-0.043620601,-0.127525597,-0.249505185,-0.157380962,0.3053671,0.332818877,0.147786494,-0.02129691,0.023347431,-0.083137654,-0.14229587,-0.114114921,-0.01256349,-0.063905353,0.126317971,-0.0920545,0.10303138,-0.058774389,0.171338487,0.063915161,-0.000976277,-0.007961287,-0.142369146,0.015030023,-0.054119622,-0.149130295,0.005535597,0.285376012,0.011060542,0.13977315,0.192008129,-0.019440963,0.115676199,-0.252489633,0.007716419,0.265171602,-0.006038294,-0.134769939,-0.160952256,-0.039338877,-0.136074968,-0.24941097
¼ÌÄ¸-¼Ì×ÓÅ®,-0.121442685,-0.103265899,-0.052200574,-0.037394469,-0.205239149,-0.216428255,-0.076888835,-0.024367034,-0.279999173,0.002738662,-0.104847402,0.069637409,-0.252644542,-0.046960578,-0.112419309,-0.17192803,-0.05605985,0.087884932,0.295059414,0.108831119,0.193418858,0.319152772,0.40519468,0.325112648,0.372970414,0.06460248,0.452117414,0.370071925,0.205013561,0.211067638,0.1176397,-0.054870759,0.183053333,0.327337538,0.475215064,-0.025949543,-0.00930691,-0.118769923,-0.115548655,-0.219690119,-0.039441785,0.10339174,-0.11938088,-0.25583003,-0.124141919,-0.091835253,0.154423509,0.1281451,0.130213651,-0.104736347,0.014409307,0.054177683,-0.090259319,0.172944746,-0.011260254,-0.115163897,-0.15778823,0.300565161,0.215140468,0.155982465,-0.06937006,-0.191047368,-0.27923225,0.030870389,0.01828477,0.122511016,-0.037736445,-0.184805659,-0.087043195,-0.105547461,-0.233222231,0.070098322,-0.245959131,-0.011160202,-0.029082995,-0.041485539,0.1058147,-0.188720831,-0.03224267,-0.059709313,-0.020985586,-0.117300709,0.408951628,0.139608998,-0.202454366,-0.014074679,-0.118490963,-0.118383679,-0.074457188,1,0.375766064,0.110760381,-0.090870852,-0.040246505,0.01795897,-0.135133824,-0.000896547,0.253381883,0.114667051,0.14375788,-0.017394135,-0.202394367,-0.184759873,-0.341656226,-0.18066864,-0.173110563,-0.068748714,-0.155107026,-0.126503134,0.031740545,-0.109513105,0.039718864,-0.199594782,-0.144960767,-0.10931315,-0.259712946,-0.137574141,-0.049506724,-0.267642457,-0.199499704,-0.008855394,-0.175517205,-0.244564655,-0.043555574,-0.097150256,0.077916641,0.353786454,-0.157067957,-0.261772063,0.097679709,-0.005287522,-0.128139708,-0.29294875,-0.241635529,0.303275171,-0.098290801,-0.100010032,-0.166002208,-0.220000874,0.040370328,-0.182887186,-0.160333599,-0.183910054
¼ÌÄ¸-¼Ì×ÓÅ®,-0.197794071,-0.106152251,-0.264085436,-0.255765671,-0.219851552,-0.115511511,-0.01361035,-0.058160896,-0.025780174,-0.101868421,-0.271123037,0.137084918,-0.220887132,-0.042260963,-0.089869562,-0.149393398,0.063128427,0.115752105,0.012037965,0.037243614,0.015712342,-0.017335094,0.098282007,0.182522894,0.523355962,-0.005558377,0.087919475,0.149174825,0.149324294,0.122483388,-0.118959499,-0.088622941,0.046898696,0.229649177,0.22858844,0.068904375,0.185809391,-0.102825769,-0.106537672,-0.056515536,-0.259217571,-0.034090677,-0.343524739,-0.114036018,-0.002078769,0.048164226,-0.06579698,0.080644508,-0.210447963,-0.100042593,0.232227211,0.202944971,0.016682727,0.417408872,0.25538976,0.07008872,-0.070947948,0.156276176,0.066482558,0.147457478,-0.056918688,0.017252509,-0.124282825,-0.043321731,-0.013068304,0.040289812,-0.246842437,-0.225023051,-0.237037434,-0.126294838,0.047791979,0.171924652,-0.184598243,0.025592639,-0.209779931,0.099978462,-0.077336274,-0.238056793,-0.372516229,0.013196929,0.223938491,0.042249336,0.297270315,0.05175368,-0.011842902,-0.0136289,0.016964352,-0.011550324,-0.121438548,0.375766064,1,-0.157460718,0.0003184,0.003219402,0.03362005,-0.118648555,-0.235528716,-0.036776059,-0.132823334,-0.145903999,0.029584233,0.01965937,0.047756532,-0.157444988,-0.090185714,0.022763047,-0.006526582,-0.19548504,0.242091349,0.329694548,0.248933474,0.178046871,-0.055747544,-0.094705805,-0.018100701,-0.29762298,0.03796727,0.00641925,-0.2218965,-0.079981211,-0.056260653,0.090855897,0.043242581,0.250441104,0.252545569,-0.236411544,0.106845313,-0.02248368,-0.011242772,-0.098083109,0.025474517,0.02018315,-0.239475949,-0.166670257,0.004755068,-0.19136326,-0.146216362,-0.162786054,0.101251871,0.069146896,-0.073878345,0.055872006,-0.123998813
ÌÃ²®-ÌÃÖ¶,-0.003276053,0.17862823,0.206828891,-0.010712288,-0.022989492,-0.232299684,0.0637376,0.04163226,-0.100968793,0.515032457,0.138081167,0.085121972,-0.137215383,0.254204999,0.031383607,-0.01024837,-0.174563562,0.237792775,0.372973828,-0.00240406,0.340285866,0.310240095,0.366220877,0.132085958,-0.027000267,0.241733756,0.191371655,0.128915465,-0.04310127,-0.11102097,0.235131385,-0.366006836,-0.171316994,-0.185075815,-0.072778324,-0.086519707,0.005761503,0.070784883,-0.116709499,-0.24074257,0.041929571,0.004257224,0.054584243,-0.315065449,-0.070092176,-0.085414652,0.023242359,0.032839138,0.281506873,-0.245312419,-0.096207707,0.033740771,-0.128265037,-0.009348257,-0.208279106,-0.124062897,-0.095893795,0.119933853,0.454917786,0.097128453,0.012507975,-0.292625292,-0.121949984,0.1939239,-0.004681203,0.176902418,0.084454942,-0.179403468,0.069822044,-0.15921024,-0.3982549,-0.015590181,-0.203855229,-0.056971114,0.198031324,-0.20693572,0.091093706,-0.103404525,0.016662266,-0.259787051,-0.156098371,-0.285017557,-0.190067269,0.235805726,-0.196707782,0.023919354,-0.153702813,-0.059492637,0.056642244,0.110760381,-0.157460718,1,-0.016395545,-0.050577937,-0.022425006,-0.261717062,-0.04246884,0.626249517,0.201163273,0.490195797,0.02348269,-0.195671877,-0.223327053,-0.263350434,0.20320932,-0.069376075,-0.085897165,-0.166012387,-0.231665712,0.086139075,-0.106691626,0.138039957,-0.098835264,-0.23796451,-0.085264763,-0.1377389,-0.190633355,-0.063630954,-0.112885296,-0.197202064,-0.054616172,-0.24612187,-0.184819108,-0.065234511,-0.232417751,0.272942482,0.061150677,-0.130046773,-0.29997209,0.481011579,-0.047375438,-0.342487487,-0.312632278,-0.194962105,0.32780318,0.265063338,0.16996742,-0.041670239,-0.247071886,0.028663795,-0.235634481,-0.019414988,-0.067829724
ÌÃÐÖ-ÌÃµÜ,-0.166377125,-0.230170274,-0.145639769,-0.249139607,-0.13657575,-0.135648302,0.064422815,0.170924749,0.130213941,0.143924707,-0.126307464,0.004175699,0.052472896,0.305903071,-0.043662429,-0.047416917,0.064889332,0.318739236,-0.167054803,-0.10016403,0.003062277,0.096872123,0.045540338,0.148524795,0.130150908,0.274419513,0.073399159,-0.052381423,0.103058541,0.049635326,-0.035313271,-0.122945715,-0.103392798,-0.113943462,-0.17815011,-0.146460866,0.089278119,0.228652702,-0.035154898,0.047645973,-0.121854906,-0.125859345,-0.061413194,-0.117585298,-0.077144225,-0.051333694,-0.180964705,-0.042126186,-0.231115182,0.021138543,0.065112304,0.36566912,-0.046348843,0.068903298,-0.000318904,0.066153116,-0.147285064,-0.168369729,0.176156089,0.048788361,0.086709394,-0.064742045,-0.019380832,-0.000624789,-0.046266496,0.128994103,-0.135271891,-0.199556494,0.033192201,-0.031808076,-0.14633942,0.01580919,-0.100578185,-0.081305111,-0.20203776,-0.160217906,-0.180059808,-0.176037793,-0.226919265,-0.266259009,-0.033687804,0.032018989,-0.068931079,0.102221989,-0.022059175,0.078275122,0.235370557,0.132440007,-0.019072392,-0.090870852,0.0003184,-0.016395545,1,0.106082401,-0.006522582,0.085734997,-0.256447817,0.011260938,-0.115059329,-0.063980342,-0.16808389,0.171970559,0.064894074,-0.047617085,-0.170961036,0.244421278,-0.094490368,0.129378598,-0.009394133,0.173686847,0.114336657,0.248299666,0.043883394,-0.089562854,0.016537923,-0.275960057,-0.06508254,-0.131642966,-0.092941168,-0.180658368,-0.192856908,0.124775487,0.141067297,-0.006752471,0.029160101,-0.302629138,-0.023109149,-0.119822605,-0.002647879,0.102299646,-0.028794494,-0.251744053,0.059391665,-0.154735896,0.113701413,-0.000211237,0.126984581,-0.075995869,0.071601465,0.178945891,-0.004244288,0.160469877,0.347415877
ÌÃÐÖ-ÌÃÃÃ,0.0908261,-0.030186346,0.257923542,0.212417022,0.267360887,0.170639553,-0.137839404,-0.126669812,-0.139313921,-0.211584583,-0.200777781,-0.171102391,-0.130261935,-0.23110445,-0.256549169,-0.344747423,-0.095648768,-0.029781655,0.003892021,-0.157994499,0.008787075,-0.085348549,-0.113629783,-0.048985257,0.018176216,-0.006365593,-0.016465778,-0.27224893,0.027719019,0.07710605,0.144363523,0.051958283,-0.029348015,-0.10085121,-0.207592551,-0.182737262,-0.25464008,-0.127472301,-0.276510163,0.136571513,0.056076305,0.278088928,0.109907017,0.088614582,0.096086595,0.022859793,0.000141544,0.146935806,-0.031310857,0.200041322,0.004515928,0.149729225,0.012152917,-0.012428516,0.088733741,0.12415012,-0.07424033,-0.086833873,0.124135132,0.02158349,-0.082088839,0.059593683,-0.201449403,-0.348633939,-0.176167418,-0.255896884,-0.111714198,-0.006681174,0.109702343,0.235196242,0.181326609,0.113704562,0.043964605,-0.079431239,-0.36465931,0.023649233,-0.093451639,0.271453622,-0.009293779,-0.131832693,-0.270040303,-0.148224702,0.078942325,0.035648463,0.0706729,0.004754682,0.217613086,-0.024332583,0.261888588,-0.040246505,0.003219402,-0.050577937,0.106082401,1,0.221143449,0.433472152,0.020791123,-0.06151874,-0.028131775,-0.039476387,-0.142105921,0.22670676,-0.082235314,-0.122331712,-0.194313195,0.208532926,0.180770655,0.273328653,-0.242963923,-0.171581855,-0.112540934,-0.323350395,0.25769596,0.320254828,0.372289208,0.029549913,-0.027456953,-0.059046238,-0.109894833,0.076881551,-0.03409007,-0.022795354,-0.026705473,0.089052837,-0.077689152,-0.09579707,-0.183184178,-0.165359054,0.21361296,0.072055732,0.070238767,0.212976807,0.271669123,0.060886678,-0.197288792,0.139419733,0.199328695,0.086374147,-0.023481347,0.077037381,-0.1739319,-0.207108879,-0.22695487
ÌÃ½ã-ÌÃµÜ,0.020987853,-0.007080444,0.11866506,0.020815912,0.257505637,0.147246289,-0.183406148,-0.2077606,-0.142819533,-0.051773402,-0.075234343,-0.055548781,-0.158264544,-0.196147715,-0.131613523,-0.146552746,-0.041733104,0.106729364,-0.115858576,0.0201111,-0.099365645,-0.113266519,-0.057408667,-0.156140038,-0.108110857,0.053581565,-0.045531879,-0.122139885,0.204704606,0.046732814,0.034546221,-0.011686604,-0.199778766,-0.025502804,-0.203182997,-0.008604712,-0.10663805,0.003891141,-0.090304983,-0.037522999,0.030836634,0.013259972,0.210583357,-0.012034586,0.41721144,0.227556241,-0.046437767,0.076182507,-0.183821334,-0.103109049,0.020236925,-0.12471701,0.177386231,0.24656139,-0.013849182,0.208359211,-0.222207706,-0.081758849,-0.052268047,0.119970185,0.240755569,0.196235106,-0.16592158,-0.200154383,-0.29834589,-0.242708904,-0.077505733,-0.040990308,0.132604105,0.108856849,0.250141037,-0.01167925,-0.109692807,0.101210216,-0.241436582,0.054904019,0.040023471,-0.001815195,-0.002879491,-0.001199413,0.013435291,-0.08673904,-0.10606803,-0.126042539,0.142591589,-0.002452292,0.114463365,-0.051154611,-0.005897222,0.01795897,0.03362005,-0.022425006,-0.006522582,0.221143449,1,0.085876947,0.123480837,0.03674504,-0.09584164,-0.1336359,-0.076728004,-0.126455874,0.305207578,-0.103893451,-0.190257394,0.172450058,0.12104713,0.083815813,-0.060660307,0.038375095,-0.14507366,-0.304365699,0.176538818,0.043102463,0.277957626,-0.002808331,0.367571611,0.144787592,-0.061957516,0.15017733,0.126568988,-0.080938297,-0.123983811,-0.136975419,-0.098784888,-0.026593171,-0.103163098,-0.083082039,0.049666819,-0.033110439,0.427710812,0.124212273,0.00350743,0.005445963,-0.112624643,-0.081309476,0.040090505,-0.017252355,-0.138611853,0.080758651,-0.022648439,0.13296809,-0.259430828
ÌÃ½ã-ÌÃÃÃ,0.032662787,0.036622435,0.106971419,0.173817028,0.319924077,0.269640965,0.056138698,-0.052670659,-0.110707549,-0.242718513,0.14067292,-0.068268415,-0.077063473,-0.268954558,-0.24469258,-0.032721943,0.089581631,-0.230690004,-0.136370367,-0.041829684,0.004350182,-0.140918439,-0.148683198,-0.163657882,-0.051273693,-0.225312057,-0.107225094,-0.181310991,0.032022281,0.191874794,0.016278168,0.218239881,0.102562306,-0.042079367,-0.086864951,-0.034685812,-0.278206433,0.005679505,0.014455297,0.081743681,0.161363319,0.215814327,0.159600552,0.384769156,0.047104776,-0.067853153,-0.005781172,0.045683457,-0.036982275,0.192398386,-0.224104725,-0.003762884,-0.015010445,-0.341449254,0.054628019,-0.020717839,0.111996954,-0.095419207,-0.080318567,-0.226814104,-0.133530173,0.121814844,-0.063432154,-0.322966153,-0.020679362,-0.294889638,-0.06797978,0.301906983,0.109225895,0.208870844,0.096962803,-0.035105117,0.148927536,-0.174421317,-0.227814385,-0.064319826,-0.096345222,0.192139081,0.246567411,0.049024879,-0.17662744,0.008570572,0.176737092,-0.073122869,0.010239045,-0.014838646,0.286208571,0.014530992,-0.022235079,-0.135133824,-0.118648555,-0.261717062,0.085734997,0.433472152,0.085876947,1,0.236242777,-0.205454782,-0.005850721,-0.155147453,-0.084165165,0.294936328,-0.129594706,0.227367073,-0.226925432,-0.10304811,0.059776401,0.252259222,-0.09430916,-0.327163159,-0.046040244,-0.321469422,0.149956831,0.372885114,0.364767394,0.189660664,-0.053593047,-0.067571935,0.06580658,0.148872133,-0.058422754,0.145065827,-0.051240198,0.084334625,-0.059291363,-0.052430401,-0.085324158,-0.028492033,0.165639344,-0.103040605,-0.047839353,0.22714998,0.31267033,0.108541024,-0.245186993,-0.038646709,-0.092620753,0.140053968,0.038675441,-0.127939604,0.108854826,-0.265096602,-0.040400079
